"Date","Price","Open","High","Low","Vol.","Change %"
"04/22/2026","0.219","0.220","0.225","0.219","100.42K","-2.67%"
"04/21/2026","0.225","0.225","0.225","0.224","668.20K","0.45%"
"04/20/2026","0.224","0.225","0.226","0.224","59.62K","-0.44%"
"04/19/2026","0.225","0.225","0.225","0.223","652.20K","0.00%"
"04/16/2026","0.225","0.220","0.226","0.220","3.53M","3.21%"
"04/15/2026","0.218","0.212","0.219","0.212","1.50M","3.32%"
"04/14/2026","0.211","0.206","0.211","0.205","1.62M","2.93%"
"04/13/2026","0.205","0.202","0.205","0.202","778.55K","1.49%"
"04/12/2026","0.202","0.202","0.203","0.200","2.29M","0.50%"
"04/09/2026","0.201","0.200","0.202","0.200","764.00K","0.50%"
"04/08/2026","0.200","0.197","0.201","0.196","3.32M","1.52%"
"04/07/2026","0.197","0.190","0.197","0.190","6.98M","2.07%"
"04/06/2026","0.193","0.199","0.199","0.192","400.10K","-0.52%"
"04/05/2026","0.194","0.199","0.199","0.194","448.44K","-2.02%"
"04/02/2026","0.198","0.198","0.199","0.197","326.77K","0.00%"
"04/01/2026","0.198","0.195","0.198","0.195","398.51K","1.02%"
"03/31/2026","0.196","0.196","0.197","0.196","314.30K","-2.00%"
"03/30/2026","0.200","0.194","0.202","0.194","4.74M","2.04%"
"03/29/2026","0.196","0.194","0.197","0.194","9.38M","0.51%"
"03/26/2026","0.195","0.195","0.196","0.195","280.12K","-1.52%"
"03/25/2026","0.198","0.197","0.199","0.195","3.05M","1.54%"
"03/24/2026","0.195","0.198","0.199","0.194","5.77M","2.09%"
"03/18/2026","0.191","0.193","0.193","0.191","135.28K","-2.55%"
"03/17/2026","0.196","0.188","0.196","0.185","1.05M","4.26%"
"03/16/2026","0.188","0.192","0.192","0.188","842.49K","-2.08%"
"03/15/2026","0.192","0.193","0.194","0.192","178.27K","-1.03%"
"03/12/2026","0.194","0.201","0.202","0.193","1.88M","-2.02%"
"03/11/2026","0.198","0.201","0.202","0.198","473.50K","-1.49%"
"03/10/2026","0.201","0.203","0.203","0.196","1.24M","2.03%"
"03/09/2026","0.197","0.203","0.203","0.197","1.36M","-1.50%"
"03/08/2026","0.200","0.204","0.204","0.200","481.85K","-0.99%"
"03/05/2026","0.202","0.203","0.204","0.200","738.04K","0.00%"
"03/04/2026","0.202","0.204","0.204","0.200","486.30K","0.00%"
"03/03/2026","0.202","0.200","0.203","0.198","1.33M","-0.49%"
"03/02/2026","0.203","0.201","0.204","0.200","485.50K","2.01%"
"03/01/2026","0.199","0.195","0.202","0.195","572.00K","-1.00%"
"02/26/2026","0.201","0.204","0.204","0.201","2.40M","-1.47%"
"02/25/2026","0.204","0.200","0.204","0.199","2.62M","2.00%"
"02/24/2026","0.200","0.202","0.202","0.199","1.99M","-0.99%"
"02/23/2026","0.202","0.201","0.205","0.201","539.50K","0.50%"
"02/22/2026","0.201","0.198","0.201","0.197","2.02M","-0.50%"
"02/19/2026","0.202","0.200","0.203","0.198","533.82K","-0.49%"
"02/18/2026","0.203","0.202","0.203","0.199","728.60K","0.00%"
"02/17/2026","0.203","0.206","0.206","0.202","2.66M","-0.98%"
"02/16/2026","0.205","0.204","0.205","0.202","3.36M","1.99%"
"02/15/2026","0.201","0.201","0.206","0.201","2.40M","-2.43%"
"02/12/2026","0.206","0.201","0.212","0.201","7.72M","2.49%"
"02/11/2026","0.201","0.193","0.205","0.193","6.39M","5.79%"
"02/10/2026","0.190","0.188","0.192","0.188","6.15M","1.06%"
"02/09/2026","0.188","0.188","0.189","0.186","2.28M","0.00%"
"02/08/2026","0.188","0.187","0.188","0.187","4.57M","0.53%"
"02/05/2026","0.187","0.187","0.187","0.186","1.97M","0.00%"
"02/04/2026","0.187","0.184","0.187","0.184","3.97M","0.00%"
"02/03/2026","0.187","0.181","0.187","0.180","5.59M","3.31%"
"02/02/2026","0.181","0.181","0.181","0.181","123.35K","0.00%"
"02/01/2026","0.181","0.182","0.182","0.179","376.66K","0.56%"
"01/29/2026","0.180","0.182","0.183","0.178","2.30M","-0.55%"
"01/28/2026","0.181","0.180","0.182","0.179","5.84M","0.56%"
"01/27/2026","0.180","0.179","0.180","0.176","6.70M","1.12%"
"01/26/2026","0.178","0.177","0.178","0.176","2.40M","-0.56%"
"01/25/2026","0.179","0.177","0.179","0.177","3.24M","1.13%"
"01/22/2026","0.177","0.177","0.178","0.176","2.08M","0.00%"
"01/21/2026","0.177","0.176","0.177","0.175","1.71M","-0.56%"
"01/20/2026","0.178","0.177","0.178","0.175","3.78M","0.56%"
"01/19/2026","0.177","0.177","0.177","0.175","3.74M","0.57%"
"01/14/2026","0.176","0.174","0.176","0.174","4.96M","1.73%"
"01/13/2026","0.173","0.174","0.174","0.170","9.50M","-0.57%"
"01/12/2026","0.174","0.177","0.177","0.174","2.02M","-0.57%"
"01/11/2026","0.175","0.173","0.178","0.171","18.34M","2.34%"
"01/08/2026","0.171","0.164","0.172","0.164","19.60M","2.40%"
"01/07/2026","0.167","0.159","0.168","0.158","23.91M","6.37%"
"01/06/2026","0.157","0.159","0.160","0.157","6.12M","-1.26%"
"01/05/2026","0.159","0.155","0.159","0.155","15.26M","2.58%"
"01/04/2026","0.155","0.153","0.155","0.153","8.12M","1.31%"
"01/01/2026","0.153","0.151","0.153","0.149","1.68M","3.38%"
"12/31/2025","0.148","0.150","0.152","0.147","3.91M","-1.33%"
"12/30/2025","0.150","0.151","0.151","0.147","1.66M","0.00%"
"12/29/2025","0.150","0.151","0.151","0.148","3.73M","-0.66%"
"12/28/2025","0.151","0.149","0.151","0.148","1.69M","2.03%"
"12/25/2025","0.148","0.150","0.150","0.148","1.52M","-1.33%"
"12/24/2025","0.150","0.150","0.150","0.149","548.87K","0.00%"
"12/23/2025","0.150","0.150","0.150","0.148","4.29M","0.67%"
"12/22/2025","0.149","0.150","0.152","0.149","4.09M","-0.67%"
"12/21/2025","0.150","0.150","0.151","0.149","4.93M","1.35%"
"12/18/2025","0.148","0.147","0.149","0.145","18.83M","0.00%"
"12/17/2025","0.148","0.148","0.149","0.148","70.02K","0.68%"
"12/16/2025","0.147","0.147","0.148","0.147","1.53M","-2.00%"
"12/15/2025","0.150","0.147","0.150","0.147","2.17M","2.04%"
