"Date","Price","Open","High","Low","Vol.","Change %"
"11/13/2025","0.173","0.174","0.174","0.173","136.00K","0.58%"
"11/12/2025","0.172","0.174","0.174","0.172","279.22K","-1.71%"
"11/11/2025","0.175","0.170","0.175","0.170","66.16K","0.57%"
"11/10/2025","0.174","0.172","0.175","0.172","1.69M","1.75%"
"11/09/2025","0.171","0.169","0.171","0.169","37.37K","0.00%"
"11/06/2025","0.171","0.170","0.171","0.170","13.58K","-0.58%"
"11/05/2025","0.172","0.173","0.173","0.172","257.04K","-1.15%"
"11/04/2025","0.174","0.176","0.176","0.173","119.43K","0.00%"
"11/03/2025","0.174","0.174","0.177","0.174","227.82K","-0.57%"
"11/02/2025","0.175","0.175","0.175","0.173","364.95K","0.00%"
"10/30/2025","0.175","0.172","0.177","0.172","735.44K","2.34%"
"10/29/2025","0.171","0.171","0.172","0.170","573.21K","0.00%"
"10/28/2025","0.171","0.166","0.171","0.164","980.96K","4.27%"
"10/27/2025","0.164","0.166","0.166","0.164","260.38K","-1.20%"
"10/26/2025","0.166","0.165","0.167","0.165","133.42K","-0.60%"
"10/23/2025","0.167","0.168","0.168","0.164","126.52K","-1.76%"
"10/22/2025","0.170","0.180","0.184","0.162","536.89K","0.59%"
"10/21/2025","0.169","0.156","0.169","0.156","559.21K","9.74%"
"10/20/2025","0.154","0.149","0.155","0.149","310.07K","3.36%"
"10/19/2025","0.149","0.144","0.150","0.144","1.21M","3.47%"
"10/16/2025","0.144","0.141","0.144","0.139","550.84K","2.13%"
"10/15/2025","0.141","0.144","0.145","0.136","835.65K","4.44%"
"10/14/2025","0.135","0.135","0.135","0.135","","0.00%"
"10/13/2025","0.135","0.136","0.137","0.135","71.10K","-0.74%"
"10/12/2025","0.136","0.138","0.138","0.136","146.56K","-2.16%"
"10/09/2025","0.139","0.138","0.140","0.138","175.57K","0.72%"
"10/08/2025","0.138","0.140","0.140","0.138","97.57K","-0.72%"
"10/07/2025","0.139","0.139","0.139","0.138","119.89K","0.00%"
"10/06/2025","0.139","0.140","0.140","0.139","92.89K","-0.71%"
"10/05/2025","0.140","0.144","0.144","0.140","395.97K","0.72%"
"10/02/2025","0.139","0.138","0.139","0.138","53.82K","0.72%"
"10/01/2025","0.138","0.138","0.139","0.138","116.99K","0.00%"
"09/30/2025","0.138","0.138","0.140","0.138","416.29K","0.73%"
"09/29/2025","0.137","0.134","0.139","0.134","975.61K","4.58%"
