"Date","Price","Open","High","Low","Vol.","Change %"
"06/03/2026","0.47","0.47","0.47","0.47","12.01M","0.00%"
"06/02/2026","0.47","0.47","0.47","0.47","7.15M","0.00%"
"06/01/2026","0.47","0.47","0.48","0.47","5.08M","0.00%"
"05/31/2026","0.47","0.48","0.48","0.47","11.18M","0.00%"
"05/25/2026","0.48","0.48","0.48","0.48","8.63M","-1.44%"
"05/24/2026","0.49","0.49","0.49","0.49","16.63M","0.00%"
"05/21/2026","0.49","0.46","0.49","0.46","16.23M","6.78%"
"05/20/2026","0.46","0.47","0.47","0.46","17.76M","-2.56%"
"05/19/2026","0.47","0.48","0.48","0.47","9.62M","-1.26%"
"05/18/2026","0.47","0.49","0.49","0.47","15.54M","-3.06%"
"05/17/2026","0.49","0.49","0.49","0.48","5.26M","0.00%"
"05/14/2026","0.49","0.49","0.50","0.47","12.22M","-1.21%"
"05/13/2026","0.50","0.50","0.50","0.49","8.98M","0.00%"
"05/12/2026","0.50","0.50","0.50","0.50","6.28M","0.00%"
"05/11/2026","0.50","0.51","0.51","0.50","8.63M","0.00%"
"05/10/2026","0.51","0.51","0.51","0.51","8.75M","0.00%"
"05/07/2026","0.51","0.51","0.51","0.50","14.32M","0.00%"
"05/06/2026","0.51","0.54","0.54","0.49","14.96M","-5.03%"
"05/05/2026","0.54","0.53","0.55","0.53","51.66M","1.32%"
"05/04/2026","0.53","0.53","0.53","0.52","21.62M","0.00%"
"05/03/2026","0.53","0.52","0.53","0.52","24.31M","1.74%"
"04/30/2026","0.52","0.51","0.52","0.51","16.60M","0.00%"
"04/29/2026","0.51","0.51","0.51","0.51","7.24M","0.00%"
"04/28/2026","0.51","0.51","0.51","0.51","12.30M","0.00%"
"04/27/2026","0.51","0.51","0.51","0.51","16.67M","0.00%"
"04/26/2026","0.51","0.51","0.51","0.51","8.78M","0.00%"
"04/23/2026","0.51","0.50","0.51","0.50","36.69M","0.00%"
"04/22/2026","0.50","0.50","0.51","0.50","28.72M","1.41%"
"04/21/2026","0.50","0.50","0.50","0.50","14.75M","0.00%"
"04/20/2026","0.50","0.49","0.50","0.49","14.72M","0.00%"
"04/19/2026","0.49","0.49","0.50","0.49","4.37M","0.00%"
"04/16/2026","0.50","0.49","0.50","0.49","35.36M","1.43%"
"04/15/2026","0.49","0.48","0.49","0.47","31.46M","2.31%"
"04/14/2026","0.48","0.48","0.48","0.47","12.21M","0.00%"
"04/13/2026","0.48","0.47","0.48","0.47","15.67M","1.27%"
"04/12/2026","0.47","0.47","0.47","0.47","17.58M","0.00%"
"04/09/2026","0.47","0.47","0.47","0.46","3.44M","-1.48%"
"04/08/2026","0.47","0.48","0.48","0.47","7.16M","-1.87%"
"04/07/2026","0.48","0.48","0.48","0.48","12.50M","0.00%"
"04/06/2026","0.48","0.49","0.49","0.48","16.74M","0.00%"
"04/05/2026","0.49","0.48","0.49","0.48","17.19M","0.00%"
"04/02/2026","0.48","0.48","0.49","0.48","15.11M","0.00%"
"04/01/2026","0.48","0.49","0.49","0.48","12.06M","0.00%"
"03/31/2026","0.48","0.48","0.49","0.48","14.19M","0.00%"
"03/30/2026","0.48","0.46","0.48","0.46","19.70M","3.01%"
"03/29/2026","0.47","0.47","0.47","0.46","8.54M","0.00%"
"03/26/2026","0.47","0.47","0.47","0.46","11.35M","0.00%"
"03/25/2026","0.47","0.47","0.47","0.47","14.02M","0.00%"
"03/24/2026","0.47","0.47","0.47","0.47","9.60M","0.00%"
"03/18/2026","0.47","0.47","0.47","0.47","5.66M","0.00%"
"03/17/2026","0.47","0.48","0.48","0.46","16.75M","-1.68%"
"03/16/2026","0.48","0.48","0.49","0.47","13.65M","0.00%"
"03/15/2026","0.48","0.49","0.50","0.48","12.97M","-2.24%"
"03/12/2026","0.49","0.50","0.50","0.49","25.69M","0.00%"
"03/11/2026","0.49","0.51","0.51","0.49","19.63M","-3.14%"
"03/10/2026","0.51","0.52","0.52","0.51","39.94M","-3.59%"
"03/09/2026","0.53","0.51","0.53","0.51","41.57M","5.80%"
"03/08/2026","0.50","0.48","0.50","0.48","48.54M","4.82%"
"03/05/2026","0.48","0.47","0.48","0.47","34.12M","1.27%"
"03/04/2026","0.47","0.47","0.47","0.45","17.66M","0.00%"
"03/03/2026","0.47","0.48","0.49","0.46","20.11M","-3.31%"
"03/02/2026","0.48","0.48","0.49","0.48","14.21M","0.00%"
"03/01/2026","0.48","0.46","0.48","0.46","17.65M","2.35%"
"02/26/2026","0.47","0.47","0.47","0.47","23.00M","0.00%"
"02/25/2026","0.47","0.46","0.47","0.46","20.65M","1.74%"
"02/24/2026","0.46","0.45","0.47","0.45","26.84M","2.22%"
"02/23/2026","0.45","0.46","0.46","0.45","14.65M","-2.81%"
"02/22/2026","0.46","0.47","0.47","0.46","8.52M","0.00%"
"02/19/2026","0.47","0.47","0.47","0.47","8.65M","-1.48%"
"02/18/2026","0.47","0.47","0.48","0.47","18.26M","0.00%"
"02/17/2026","0.47","0.46","0.48","0.46","57.41M","2.83%"
"02/16/2026","0.46","0.45","0.46","0.45","33.32M","2.46%"
"02/15/2026","0.45","0.45","0.45","0.45","16.23M","0.00%"
"02/12/2026","0.45","0.42","0.45","0.42","52.84M","7.40%"
"02/11/2026","0.42","0.42","0.42","0.42","26.78M","0.00%"
"02/10/2026","0.42","0.41","0.42","0.41","16.21M","0.00%"
"02/09/2026","0.41","0.41","0.42","0.41","19.83M","1.72%"
"02/08/2026","0.41","0.40","0.41","0.40","18.74M","1.49%"
"02/05/2026","0.40","0.40","0.40","0.40","22.15M","0.00%"
"02/04/2026","0.40","0.40","0.40","0.40","13.67M","0.00%"
"02/03/2026","0.40","0.39","0.40","0.39","8.86M","0.00%"
"02/02/2026","0.39","0.39","0.39","0.39","14.00M","0.00%"
"02/01/2026","0.39","0.40","0.40","0.39","12.97M","0.00%"
"01/29/2026","0.40","0.40","0.40","0.40","17.01M","0.00%"
"01/28/2026","0.40","0.39","0.40","0.39","18.15M","1.28%"
"01/27/2026","0.39","0.39","0.39","0.39","25.78M","0.00%"
"01/26/2026","0.39","0.39","0.39","0.39","8.05M","0.00%"
"01/25/2026","0.39","0.39","0.39","0.39","7.48M","0.00%"
"01/22/2026","0.39","0.39","0.39","0.39","12.43M","0.00%"
"01/21/2026","0.39","0.39","0.39","0.39","16.99M","0.00%"
"01/20/2026","0.39","0.39","0.39","0.39","9.49M","0.00%"
"01/19/2026","0.39","0.38","0.39","0.38","14.60M","0.00%"
"01/14/2026","0.39","0.39","0.39","0.39","15.50M","0.00%"
"01/13/2026","0.39","0.39","0.39","0.39","9.65M","0.00%"
"01/12/2026","0.39","0.38","0.39","0.38","46.13M","1.57%"
"01/11/2026","0.38","0.38","0.38","0.38","23.92M","0.00%"
"01/08/2026","0.38","0.38","0.38","0.38","12.37M","0.00%"
"01/07/2026","0.38","0.37","0.38","0.37","26.33M","1.87%"
"01/06/2026","0.37","0.37","0.38","0.37","34.42M","0.00%"
"01/05/2026","0.37","0.37","0.37","0.37","21.18M","0.00%"
"01/04/2026","0.37","0.37","0.37","0.37","9.06M","0.00%"
"01/01/2026","0.37","0.36","0.37","0.36","21.21M","0.00%"
"12/31/2025","0.36","0.36","0.36","0.36","4.86M","0.00%"
"12/30/2025","0.36","0.37","0.37","0.36","32.12M","0.00%"
"12/29/2025","0.37","0.37","0.37","0.37","5.16M","0.00%"
"12/28/2025","0.37","0.37","0.37","0.37","11.20M","0.00%"
"12/25/2025","0.37","0.37","0.37","0.37","12.71M","0.00%"
"12/24/2025","0.37","0.37","0.37","0.37","6.20M","0.00%"
"12/23/2025","0.37","0.37","0.37","0.37","8.63M","0.00%"
"12/22/2025","0.37","0.37","0.37","0.37","8.27M","0.00%"
"12/21/2025","0.37","0.38","0.38","0.37","14.61M","0.00%"
"12/18/2025","0.38","0.38","0.38","0.38","7.41M","0.00%"
"12/17/2025","0.38","0.38","0.38","0.37","9.96M","0.00%"
"12/16/2025","0.38","0.38","0.38","0.38","12.65M","0.00%"
"12/15/2025","0.38","0.38","0.38","0.38","10.29M","0.00%"
"12/14/2025","0.38","0.38","0.38","0.38","12.75M","0.00%"
