"Date","Price","Open","High","Low","Vol.","Change %"
"05/21/2026","0.159","0.148","0.159","0.148","3.06M","9.66%"
"05/20/2026","0.145","0.160","0.160","0.145","325.98K","-9.94%"
"05/19/2026","0.161","0.165","0.165","0.150","100.51K","0.63%"
"05/18/2026","0.160","0.165","0.165","0.159","261.26K","-4.19%"
"05/17/2026","0.167","0.174","0.174","0.167","479.21K","-1.76%"
"05/14/2026","0.170","0.179","0.179","0.169","202.78K","-7.10%"
"05/13/2026","0.183","0.180","0.183","0.179","22.72K","2.23%"
"05/12/2026","0.179","0.180","0.180","0.179","43.49K","-0.56%"
"05/11/2026","0.180","0.181","0.183","0.180","30.48K","0.00%"
"05/10/2026","0.180","0.180","0.180","0.180","14.29K","-0.55%"
"05/07/2026","0.181","0.185","0.185","0.180","78.14K","0.56%"
"05/06/2026","0.180","0.180","0.182","0.180","43.76K","-1.10%"
"05/05/2026","0.182","0.185","0.185","0.180","82.49K","-1.62%"
"05/04/2026","0.185","0.185","0.186","0.185","739.64K","0.00%"
"05/03/2026","0.185","0.182","0.187","0.182","291.77K","3.93%"
"04/30/2026","0.178","0.180","0.180","0.178","48.00K","-0.56%"
"04/29/2026","0.179","0.178","0.180","0.178","205.05K","0.00%"
"04/28/2026","0.179","0.180","0.180","0.178","96.01K","1.70%"
"04/27/2026","0.176","0.176","0.178","0.176","83.81K","-0.56%"
"04/26/2026","0.177","0.176","0.178","0.176","57.89K","-1.67%"
"04/23/2026","0.180","0.180","0.180","0.179","149.20K","-2.17%"
"04/22/2026","0.184","0.186","0.186","0.182","158.74K","-1.60%"
"04/21/2026","0.187","0.186","0.188","0.186","3.27M","0.54%"
"04/20/2026","0.186","0.185","0.186","0.185","293.90K","-1.06%"
"04/19/2026","0.188","0.190","0.190","0.187","100.70K","-2.08%"
"04/16/2026","0.192","0.197","0.197","0.190","62.44K","-2.54%"
"04/15/2026","0.197","0.201","0.201","0.191","1.13M","4.79%"
"04/14/2026","0.188","0.190","0.190","0.188","76.62K","-1.05%"
"04/13/2026","0.190","0.185","0.190","0.185","59.76K","-1.04%"
"04/12/2026","0.192","0.192","0.193","0.192","186.44K","1.05%"
"04/09/2026","0.190","0.200","0.200","0.190","97.20K","-4.52%"
"04/08/2026","0.199","0.190","0.200","0.190","573.50K","4.74%"
"04/07/2026","0.190","0.190","0.190","0.190","1.79M","-4.52%"
"04/06/2026","0.199","0.200","0.205","0.190","1.12M","8.15%"
"04/05/2026","0.184","0.175","0.186","0.175","817.68K","7.60%"
"04/02/2026","0.171","0.170","0.172","0.170","1.58M","6.21%"
"04/01/2026","0.161","0.160","0.162","0.160","762.41K","7.33%"
"03/31/2026","0.150","0.155","0.155","0.150","32.23K","0.00%"
"03/30/2026","0.150","0.150","0.151","0.150","264.52K","0.67%"
"03/29/2026","0.149","0.148","0.150","0.145","612.10K","0.00%"
"03/26/2026","0.149","0.152","0.152","0.148","127.67K","-1.97%"
"03/25/2026","0.152","0.153","0.153","0.151","306.41K","1.33%"
"03/24/2026","0.150","0.150","0.152","0.150","952.66K","2.74%"
"03/18/2026","0.146","0.151","0.151","0.128","730.31K","-3.31%"
"03/17/2026","0.151","0.161","0.161","0.148","379.63K","-6.21%"
"03/16/2026","0.161","0.157","0.161","0.157","1.91M","5.92%"
"03/15/2026","0.152","0.152","0.154","0.120","2.03M","2.70%"
"03/12/2026","0.148","0.136","0.152","0.136","4.46M","15.62%"
"03/11/2026","0.128","0.120","0.131","0.120","1.92M","11.30%"
"03/10/2026","0.115","0.105","0.118","0.105","3.69M","12.75%"
"03/09/2026","0.102","0.095","0.104","0.095","1.25M","8.51%"
"03/08/2026","0.094","0.092","0.095","0.092","233.88K","2.17%"
"03/05/2026","0.092","0.092","0.095","0.092","316.21K","-3.16%"
"03/04/2026","0.095","0.094","0.095","0.094","461.25K","1.06%"
"03/03/2026","0.094","0.098","0.098","0.094","313.35K","-2.08%"
"03/02/2026","0.096","0.093","0.097","0.093","609.20K","5.49%"
"03/01/2026","0.091","0.091","0.095","0.090","1.12M","-12.50%"
"02/26/2026","0.104","0.104","0.105","0.101","324.61K","2.97%"
"02/25/2026","0.101","0.106","0.106","0.100","243.78K","-3.81%"
"02/24/2026","0.105","0.106","0.106","0.105","206.67K","-0.94%"
