Date,Open,High,Low,Close,Volume
2026-05-03,0.66,0.66,0.66,0.66,1616
2026-05-04,0.66,0.66,0.66,0.66,1400
2026-05-05,0.66,0.66,0.66,0.66,0
2026-05-06,0.66,0.66,0.66,0.66,0
2026-05-07,0.66,0.66,0.66,0.66,0
2026-05-10,0.6,0.66,0.6,0.66,10899
2026-05-11,0.66,0.67,0.66,0.67,8150
2026-05-12,0.67,0.67,0.67,0.67,0
2026-05-13,0.67,0.67,0.67,0.67,0
2026-05-14,0.67,0.67,0.67,0.67,0
2026-05-17,0.67,0.67,0.67,0.67,0
2026-05-18,0.67,0.67,0.67,0.67,0
2026-05-19,0.67,0.67,0.67,0.67,0
2026-05-20,0.67,0.67,0.67,0.67,0
2026-05-21,0.67,0.67,0.67,0.67,0
2026-05-24,0.67,0.67,0.67,0.67,0
2026-05-25,0.67,0.67,0.67,0.67,0
2026-05-31,0.67,0.67,0.67,0.67,0
2026-06-01,0.67,0.67,0.67,0.67,0
2026-06-02,0.67,0.67,0.67,0.67,0
2026-06-03,0.67,0.67,0.67,0.67,0
2026-06-04,0.67,0.67,0.67,0.67,0
2026-06-07,0.67,0.67,0.67,0.67,0
2026-06-08,0.67,0.67,0.67,0.67,0
2026-06-09,0.6,0.6,0.6,0.6,1400
2026-06-10,0.54,0.6,0.54,0.56,4000
2026-06-11,0.56,0.56,0.56,0.56,2594
2026-06-14,0.58,0.6,0.58,0.6,466
2026-06-15,0.6,0.6,0.6,0.6,0
2026-06-16,0.6,0.6,0.6,0.6,0
2026-06-17,0.6,0.6,0.6,0.6,0
2026-06-21,0.6,0.6,0.6,0.6,0
2026-06-22,0.6,0.6,0.6,0.6,0
2026-06-23,0.6,0.6,0.6,0.6,0
2026-06-24,0.6,0.6,0.6,0.6,0
2026-06-25,0.6,0.6,0.6,0.6,0
2026-06-28,0.6,0.6,0.6,0.6,0
2026-06-29,0.63,0.65,0.63,0.65,2466
2026-06-30,0.66,0.68,0.66,0.68,50000
2026-07-01,0.68,0.68,0.68,0.68,250
2026-07-02,0.68,0.69,0.68,0.69,1000
2026-07-05,0.69,0.69,0.69,0.69,0
2026-07-06,0.69,0.69,0.69,0.69,0
2026-07-07,0.68,0.7,0.68,0.68,1052
2026-07-08,0.68,0.68,0.68,0.68,6000
2026-07-09,0.68,0.68,0.68,0.68,0
2026-07-13,0.68,0.68,0.68,0.68,500
2026-07-14,0.68,0.68,0.68,0.68,0
2026-07-15,0.68,0.68,0.68,0.68,0
2026-07-16,0.68,0.68,0.68,0.68,0
