Date,Open,High,Low,Close,Volume
2026-03-26,0.299,0.299,0.299,0.3,10000
2026-03-29,0.293,0.299,0.293,0.299,137000
2026-03-30,0.299,0.315,0.292,0.309,1151042
2026-03-31,0.309,0.33,0.309,0.33,4317471
2026-04-01,0.305,0.315,0.305,0.308,214973
2026-04-02,0.308,0.312,0.305,0.308,1626332
2026-04-05,0.306,0.306,0.306,0.306,8700
2026-04-06,0.308,0.312,0.306,0.312,504465
2026-04-07,0.31,0.31,0.305,0.305,178300
2026-04-08,0.312,0.312,0.3,0.311,3549900
2026-04-09,0.306,0.31,0.3,0.31,481068
2026-04-12,0.31,0.311,0.31,0.311,9500
2026-04-13,0.31,0.314,0.309,0.314,1917144
2026-04-14,0.313,0.32,0.313,0.319,1369886
2026-04-15,0.32,0.323,0.318,0.323,2536639
2026-04-16,0.335,0.35,0.333,0.343,5779525
2026-04-19,0.343,0.349,0.338,0.338,2083717
2026-04-20,0.34,0.346,0.333,0.334,698099
2026-04-21,0.332,0.336,0.332,0.332,69720
2026-04-22,0.332,0.332,0.328,0.329,171784
2026-04-23,0.325,0.329,0.325,0.328,289209
2026-04-26,0.32,0.328,0.32,0.326,485608
2026-04-27,0.326,0.33,0.325,0.33,1298076
2026-04-28,0.33,0.34,0.33,0.338,2260538
2026-04-29,0.338,0.34,0.336,0.34,1697128
2026-04-30,0.34,0.342,0.338,0.338,226650
2026-05-03,0.338,0.338,0.334,0.335,286828
2026-05-04,0.338,0.338,0.33,0.335,70659
2026-05-05,0.33,0.337,0.33,0.333,300474
2026-05-06,0.333,0.335,0.331,0.331,111978
2026-05-07,0.331,0.331,0.33,0.33,194911
2026-05-10,0.33,0.331,0.33,0.331,163000
2026-05-11,0.336,0.338,0.333,0.335,1426648
2026-05-12,0.335,0.335,0.333,0.333,106000
2026-05-13,0.329,0.332,0.329,0.332,40500
2026-05-14,0.321,0.321,0.32,0.32,13300
2026-05-17,0.328,0.329,0.3,0.325,251504
2026-05-18,0.329,0.329,0.3,0.318,3041100
2026-05-19,0.32,0.32,0.301,0.309,930996
2026-05-20,0.292,0.298,0.279,0.29,573251
2026-05-21,0.297,0.3,0.29,0.298,756400
2026-05-24,0.297,0.31,0.297,0.302,1295598
2026-05-25,0.303,0.303,0.3,0.3,131955
2026-05-31,0.293,0.302,0.29,0.3,525000
2026-06-01,0.3,0.314,0.3,0.31,1821345
2026-06-02,0.31,0.31,0.3,0.301,928769
2026-06-03,0.3,0.3,0.3,0.3,100
2026-06-04,0.298,0.302,0.289,0.302,321100
2026-06-07,0.302,0.302,0.302,0.302,0
2026-06-08,0.291,0.3,0.288,0.3,770886
2026-06-09,0.3,0.3,0.3,0.3,0
2026-06-10,0.3,0.306,0.299,0.3,1294024
2026-06-11,0.301,0.302,0.294,0.297,277000
2026-06-14,0.297,0.299,0.297,0.299,23844
2026-06-15,0.298,0.298,0.298,0.298,26800
2026-06-16,0.298,0.298,0.298,0.298,1000
2026-06-17,0.297,0.297,0.297,0.297,400
2026-06-21,0.297,0.297,0.297,0.297,5000
2026-06-22,0.291,0.297,0.29,0.295,91500
2026-06-23,0.286,0.294,0.285,0.293,1211700
2026-06-24,0.292,0.292,0.28,0.292,1177240
2026-06-25,0.292,0.295,0.287,0.295,307311
2026-06-28,0.295,0.302,0.295,0.301,154212
2026-06-29,0.301,0.301,0.295,0.3,95823
2026-06-30,0.296,0.3,0.292,0.3,156873
2026-07-01,0.295,0.3,0.294,0.3,25930
2026-07-02,0.296,0.299,0.294,0.297,172400
2026-07-05,0.296,0.299,0.296,0.297,179980
2026-07-06,0.292,0.298,0.292,0.298,25012
2026-07-07,0.296,0.296,0.294,0.295,111738
2026-07-08,0.292,0.299,0.292,0.299,89000
2026-07-09,0.293,0.299,0.293,0.299,116900
2026-07-13,0.292,0.299,0.281,0.298,10000
2026-07-14,0.281,0.297,0.281,0.295,7115
2026-07-15,0.28,0.289,0.28,0.289,9101
2026-07-16,0.28,0.295,0.28,0.292,55304
2026-07-19,0.285,0.29,0.285,0.29,9790
2026-07-20,0.275,0.289,0.275,0.288,39197
