"Date","Price","Open","High","Low","Vol.","Change %"
"10/16/2025","0.259","0.250","0.260","0.250","31.24K","3.60%"
"10/15/2025","0.250","0.250","0.250","0.250","103.20K","0.00%"
"10/14/2025","0.250","0.255","0.255","0.250","29.10K","-1.96%"
"10/13/2025","0.255","0.255","0.255","0.255","","0.00%"
"10/12/2025","0.255","0.255","0.255","0.255","","0.00%"
"10/09/2025","0.255","0.251","0.255","0.251","26.80K","0.00%"
"10/08/2025","0.255","0.255","0.255","0.255","","0.00%"
"10/07/2025","0.255","0.255","0.255","0.255","4.00K","0.00%"
"10/06/2025","0.255","0.255","0.255","0.255","","0.00%"
"10/05/2025","0.255","0.255","0.255","0.255","","0.00%"
"10/02/2025","0.255","0.255","0.255","0.255","5.00K","0.00%"
"10/01/2025","0.255","0.255","0.255","0.255","5.78K","0.00%"
"09/30/2025","0.255","0.255","0.255","0.255","0.30K","0.00%"
"09/29/2025","0.255","0.255","0.255","0.255","2.45K","2.00%"
"09/28/2025","0.250","0.250","0.255","0.250","5.08K","0.00%"
"09/25/2025","0.250","0.250","0.250","0.250","1.10K","-1.57%"
"09/24/2025","0.254","0.254","0.254","0.254","2.20M","-0.39%"
"09/23/2025","0.255","0.255","0.255","0.255","207.00K","0.00%"
"09/22/2025","0.255","0.255","0.255","0.255","","0.00%"
"09/21/2025","0.255","0.255","0.255","0.255","25.00K","0.00%"
"09/18/2025","0.255","0.255","0.255","0.255","87.00K","0.00%"
"09/17/2025","0.255","0.255","0.255","0.255","13.70K","0.00%"
"09/16/2025","0.255","0.255","0.255","0.255","6.80K","0.00%"
"09/15/2025","0.255","0.255","0.255","0.255","1.30K","-1.16%"
"09/14/2025","0.258","0.256","0.260","0.256","179.05K","1.18%"
"09/11/2025","0.255","0.254","0.255","0.254","11.60K","0.39%"
"09/10/2025","0.254","0.254","0.254","0.254","1.50K","-2.31%"
"09/09/2025","0.260","0.260","0.260","0.260","","0.00%"
"09/08/2025","0.260","0.248","0.260","0.248","17.70K","-3.35%"
"09/04/2025","0.269","0.269","0.269","0.269","0.20K","0.37%"
"09/03/2025","0.268","0.269","0.269","0.268","25.35K","-0.74%"
"09/02/2025","0.270","0.270","0.270","0.270","1.36K","-3.57%"
"09/01/2025","0.280","0.280","0.280","0.280","","0.00%"
"08/31/2025","0.280","0.280","0.280","0.280","","0.00%"
"08/28/2025","0.280","0.280","0.280","0.280","","0.00%"
"08/27/2025","0.280","0.271","0.285","0.260","10.44K","-2.78%"
"08/26/2025","0.288","0.288","0.288","0.288","","0.00%"
"08/25/2025","0.288","0.288","0.288","0.288","","0.00%"
"08/24/2025","0.288","0.288","0.288","0.288","","0.00%"
"08/21/2025","0.288","0.271","0.290","0.271","265.20K","-2.70%"
"08/20/2025","0.296","0.296","0.296","0.296","","0.00%"
"08/19/2025","0.296","0.296","0.296","0.296","","0.00%"
"08/18/2025","0.296","0.289","0.296","0.289","2.29M","2.07%"
"08/17/2025","0.290","0.290","0.290","0.290","","0.00%"
"08/14/2025","0.290","0.294","0.294","0.290","1.56M","-3.33%"
