"Date","Price","Open","High","Low","Vol.","Change %"
"03/24/2026","1.060","1.060","1.060","1.060","15.93K","0.00%"
"03/18/2026","1.060","1.060","1.060","1.060","24.83K","0.00%"
"03/17/2026","1.060","1.060","1.060","1.060","21.19K","0.00%"
"03/16/2026","1.060","1.060","1.060","1.060","","0.00%"
"03/15/2026","1.060","1.060","1.100","1.060","32.84K","0.00%"
"03/12/2026","1.060","1.100","1.100","1.060","8.60K","-5.36%"
"03/11/2026","1.120","1.120","1.120","1.120","1.70K","0.00%"
"03/10/2026","1.120","1.120","1.120","1.120","0.52K","0.00%"
"03/09/2026","1.120","1.060","1.120","1.060","0.90K","5.66%"
"03/08/2026","1.060","1.060","1.060","1.060","5.63K","0.00%"
"03/05/2026","1.060","1.060","1.060","1.060","9.58K","0.00%"
"03/04/2026","1.060","1.060","1.060","1.060","4.12K","0.00%"
"03/03/2026","1.060","1.060","1.060","1.060","3.68K","0.00%"
"03/02/2026","1.060","1.060","1.060","1.060","","0.00%"
"03/01/2026","1.060","1.060","1.060","1.060","12.66K","0.00%"
"02/26/2026","1.060","1.060","1.110","1.060","6.00K","-5.36%"
"02/25/2026","1.120","1.100","1.120","1.100","188.56K","1.82%"
"02/24/2026","1.100","1.100","1.100","1.100","4.40K","0.00%"
"02/23/2026","1.100","1.100","1.100","1.100","","0.00%"
"02/22/2026","1.100","1.060","1.100","1.060","22.00K","3.77%"
"02/19/2026","1.060","1.050","1.060","1.050","3.40K","1.92%"
"02/18/2026","1.040","1.040","1.040","1.040","5.00K","0.00%"
"02/17/2026","1.040","1.040","1.040","1.040","0.72K","9.47%"
"02/16/2026","0.950","0.950","0.950","0.950","","0.00%"
"02/15/2026","0.950","0.930","0.960","0.930","174.63K","2.15%"
"02/12/2026","0.930","0.910","0.930","0.910","14.00K","5.08%"
"02/11/2026","0.885","0.885","0.885","0.885","0.55K","0.11%"
"02/10/2026","0.884","0.884","0.884","0.884","","0.00%"
"02/09/2026","0.884","0.875","0.884","0.875","8.21K","1.61%"
"02/08/2026","0.870","0.862","0.870","0.862","11.10K","1.16%"
"02/05/2026","0.860","0.855","0.860","0.855","2.25K","0.58%"
"02/04/2026","0.855","0.850","0.855","0.850","6.86K","0.59%"
"02/03/2026","0.850","0.850","0.850","0.840","14.39K","0.59%"
"02/02/2026","0.845","0.842","0.845","0.842","5.04K","-2.31%"
"02/01/2026","0.865","0.865","0.865","0.865","","0.00%"
"01/29/2026","0.865","0.865","0.865","0.865","0.43K","0.00%"
"01/28/2026","0.865","0.865","0.865","0.865","","0.00%"
"01/27/2026","0.865","0.865","0.865","0.865","1.00K","1.17%"
"01/26/2026","0.855","0.855","0.855","0.855","10.50K","0.00%"
"01/25/2026","0.855","0.855","0.855","0.855","4.00K","1.66%"
"01/22/2026","0.841","0.880","0.880","0.841","2.46K","-4.43%"
"01/21/2026","0.880","0.880","0.880","0.880","0.53K","0.00%"
"01/20/2026","0.880","0.880","0.880","0.880","0.10K","0.11%"
"01/19/2026","0.879","0.878","0.879","0.878","1.50K","0.00%"
"01/14/2026","0.879","0.880","0.880","0.879","4.59K","4.02%"
"01/13/2026","0.845","0.835","0.845","0.835","15.93K","1.32%"
"01/12/2026","0.834","0.834","0.834","0.834","","0.00%"
"01/11/2026","0.834","0.834","0.834","0.834","","0.00%"
"01/08/2026","0.834","0.840","0.840","0.834","10.65K","-0.12%"
"01/07/2026","0.835","0.830","0.835","0.830","13.50K","1.21%"
"01/06/2026","0.825","0.825","0.825","0.825","2.65K","0.00%"
"01/05/2026","0.825","0.825","0.825","0.825","6.29K","0.00%"
"01/04/2026","0.825","0.824","0.825","0.824","7.13K","1.23%"
"01/01/2026","0.815","0.815","0.815","0.815","","0.00%"
"12/31/2025","0.815","0.815","0.815","0.815","","0.00%"
"12/30/2025","0.815","0.816","0.816","0.815","2.70K","-0.12%"
"12/29/2025","0.816","0.816","0.816","0.816","0.39K","0.12%"
"12/28/2025","0.815","0.815","0.815","0.815","","0.00%"
"12/25/2025","0.815","0.815","0.815","0.815","","0.00%"
"12/24/2025","0.815","0.815","0.815","0.815","","0.00%"
"12/23/2025","0.815","0.815","0.815","0.815","5.50K","0.62%"
"12/22/2025","0.810","0.820","0.820","0.810","1.45K","-1.22%"
"12/21/2025","0.820","0.820","0.820","0.820","0.60K","0.00%"
"12/18/2025","0.820","0.820","0.820","0.820","1.40K","-0.61%"
"12/17/2025","0.825","0.825","0.825","0.825","","0.00%"
"12/16/2025","0.825","0.825","0.825","0.825","3.00K","-2.83%"
"12/15/2025","0.849","0.849","0.849","0.849","0.10K","0.00%"
"12/14/2025","0.849","0.820","0.849","0.820","2.72K","5.47%"
"12/11/2025","0.805","0.805","0.805","0.805","","0.00%"
"12/10/2025","0.805","0.805","0.805","0.805","","0.00%"
"12/09/2025","0.805","0.810","0.810","0.805","1.10K","-1.23%"
"12/08/2025","0.815","0.810","0.815","0.810","5.56K","0.62%"
"12/07/2025","0.810","0.810","0.810","0.810","0.50K","1.25%"
"12/04/2025","0.800","0.800","0.800","0.800","0.65K","1.91%"
"12/03/2025","0.785","0.785","0.785","0.785","","0.00%"
"12/02/2025","0.785","0.785","0.785","0.785","","0.00%"
"12/01/2025","0.785","0.785","0.785","0.785","","0.00%"
"11/30/2025","0.785","0.785","0.785","0.785","","0.00%"
"11/25/2025","0.785","0.785","0.785","0.785","","0.00%"
"11/24/2025","0.785","0.785","0.785","0.785","","0.00%"
"11/23/2025","0.785","0.785","0.785","0.785","3.53K","0.00%"
"11/20/2025","0.785","0.785","0.785","0.785","","0.00%"
"11/19/2025","0.785","0.785","0.785","0.785","1.30K","0.00%"
