Date,Open,High,Low,Close,Volume
2026-04-26,0.358,0.361,0.355,0.358,297563
2026-04-27,0.359,0.368,0.356,0.361,1175316
2026-04-28,0.362,0.37,0.362,0.365,797902
2026-04-29,0.363,0.363,0.361,0.363,586736
2026-04-30,0.365,0.373,0.364,0.369,1044839
2026-05-03,0.37,0.38,0.37,0.373,1584156
2026-05-04,0.373,0.375,0.372,0.372,284528
2026-05-05,0.372,0.373,0.369,0.373,1378122
2026-05-06,0.373,0.373,0.366,0.366,260270
2026-05-07,0.367,0.367,0.359,0.365,983325
2026-05-10,0.365,0.365,0.363,0.363,43750
2026-05-11,0.363,0.363,0.359,0.36,170169
2026-05-12,0.36,0.36,0.358,0.36,238258
2026-05-13,0.359,0.36,0.355,0.355,197964
2026-05-14,0.357,0.357,0.34,0.349,883025
2026-05-17,0.349,0.349,0.346,0.346,210284
2026-05-18,0.346,0.346,0.34,0.342,1043473
2026-05-19,0.345,0.346,0.34,0.342,572303
2026-05-20,0.34,0.34,0.325,0.33,4190953
2026-05-21,0.335,0.335,0.333,0.335,2576202
2026-05-24,0.336,0.345,0.336,0.345,2121300
2026-05-25,0.345,0.347,0.345,0.347,427017
2026-05-31,0.343,0.347,0.343,0.347,54161
2026-06-01,0.347,0.348,0.347,0.347,329340
2026-06-02,0.35,0.352,0.349,0.35,396431
2026-06-03,0.349,0.349,0.345,0.345,435330
2026-06-04,0.345,0.346,0.345,0.346,20300
2026-06-07,0.34,0.341,0.34,0.34,957590
2026-06-08,0.339,0.34,0.337,0.34,133102
2026-06-09,0.34,0.34,0.34,0.34,168759
2026-06-10,0.34,0.34,0.34,0.34,93392
2026-06-11,0.34,0.34,0.337,0.337,126950
2026-06-14,0.336,0.337,0.336,0.337,82935
2026-06-15,0.338,0.338,0.332,0.333,2393250
2026-06-16,0.334,0.335,0.333,0.333,1520410
2026-06-17,0.333,0.333,0.328,0.329,403122
2026-06-21,0.325,0.326,0.325,0.325,30359
2026-06-22,0.325,0.325,0.321,0.325,16702
2026-06-23,0.321,0.325,0.321,0.325,128556
2026-06-24,0.325,0.325,0.325,0.325,13420
2026-06-25,0.325,0.325,0.321,0.325,16022
2026-06-28,0.323,0.325,0.323,0.325,23982
2026-06-29,0.325,0.327,0.323,0.323,12698
2026-06-30,0.323,0.328,0.323,0.325,447256
2026-07-01,0.325,0.325,0.323,0.325,166060
2026-07-02,0.325,0.331,0.324,0.327,1141181
2026-07-05,0.327,0.338,0.327,0.335,1305014
2026-07-06,0.336,0.336,0.331,0.334,566245
2026-07-07,0.334,0.334,0.331,0.331,67700
2026-07-08,0.332,0.332,0.33,0.33,225871
2026-07-09,0.329,0.331,0.329,0.33,219223
2026-07-12,0.331,0.331,0.327,0.329,590665
2026-07-13,0.329,0.332,0.328,0.332,498500
2026-07-14,0.332,0.335,0.331,0.335,166799
2026-07-15,0.335,0.335,0.332,0.333,298731
2026-07-16,0.332,0.332,0.33,0.33,300178
2026-07-19,0.33,0.33,0.33,0.33,82596
2026-07-20,0.33,0.332,0.329,0.329,1371920
2026-07-21,0.329,0.329,0.323,0.323,143525
2026-07-22,0.323,0.323,0.322,0.323,117178
