Date,Open,High,Low,Close,Volume
2026-06-11,0.49,0.495,0.489,0.495,135540
2026-06-14,0.49,0.495,0.49,0.495,132301
2026-06-15,0.495,0.495,0.495,0.495,0
2026-06-16,0.495,0.495,0.495,0.495,0
2026-06-17,0.489,0.494,0.489,0.494,55000
2026-06-21,0.489,0.494,0.488,0.488,43899
2026-06-22,0.488,0.495,0.488,0.493,5158905
2026-06-23,0.49,0.493,0.49,0.493,10124419
2026-06-24,0.493,0.5,0.493,0.5,10637590
2026-06-25,0.498,0.499,0.495,0.495,4050000
2026-06-28,0.495,0.495,0.495,0.495,100100
2026-06-29,0.5,0.5,0.495,0.499,6061600
2026-06-30,0.498,0.499,0.498,0.499,5002668
2026-07-01,0.498,0.499,0.498,0.499,3005388
2026-07-02,0.498,0.499,0.494,0.499,6006000
2026-07-05,0.496,0.499,0.496,0.499,4001500
2026-07-06,0.498,0.499,0.498,0.499,6001500
2026-07-07,0.494,0.497,0.494,0.497,2350
2026-07-08,0.499,0.499,0.499,0.499,3000
2026-07-09,0.494,0.5,0.494,0.5,42400
2026-07-12,0.5,0.5,0.5,0.5,500
2026-07-13,0.499,0.499,0.495,0.498,26600
2026-07-14,0.498,0.498,0.498,0.498,0
2026-07-15,0.493,0.498,0.491,0.493,106540
2026-07-16,0.49,0.497,0.489,0.497,2567040
2026-07-19,0.493,0.493,0.488,0.488,2194320
2026-07-20,0.488,0.488,0.482,0.484,27000
2026-07-21,0.484,0.488,0.473,0.488,307000
2026-07-22,0.488,0.488,0.483,0.483,13000
