Date,Open,High,Low,Close,Volume
2026-05-04,0.6,0.6,0.6,0.6,145
2026-05-05,0.6,0.6,0.6,0.6,0
2026-05-06,0.6,0.6,0.6,0.6,0
2026-05-07,0.6,0.6,0.6,0.6,0
2026-05-10,0.6,0.6,0.6,0.6,0
2026-05-11,0.6,0.6,0.6,0.6,0
2026-05-12,0.6,0.6,0.6,0.6,0
2026-05-13,0.6,0.6,0.6,0.6,0
2026-05-14,0.6,0.6,0.6,0.6,0
2026-05-17,0.6,0.6,0.6,0.6,0
2026-05-18,0.6,0.6,0.6,0.6,0
2026-05-19,0.6,0.6,0.6,0.6,0
2026-05-20,0.6,0.6,0.6,0.6,0
2026-05-21,0.6,0.6,0.6,0.6,0
2026-05-24,0.6,0.6,0.6,0.6,0
2026-05-25,0.6,0.6,0.6,0.6,0
2026-05-31,0.6,0.6,0.6,0.6,0
2026-06-01,0.6,0.6,0.6,0.6,0
2026-06-02,0.6,0.6,0.6,0.6,0
2026-06-03,0.57,0.57,0.57,0.57,1831
2026-06-04,0.57,0.57,0.57,0.57,94
2026-06-07,0.57,0.57,0.57,0.57,0
2026-06-08,0.51,0.51,0.51,0.51,513
2026-06-09,0.51,0.51,0.51,0.51,0
2026-06-10,0.51,0.51,0.51,0.51,0
2026-06-11,0.46,0.46,0.46,0.46,1661
2026-06-14,0.46,0.46,0.46,0.46,0
2026-06-15,0.46,0.46,0.46,0.46,0
2026-06-16,0.46,0.46,0.46,0.46,70
2026-06-17,0.46,0.46,0.46,0.46,0
2026-06-21,0.49,0.49,0.49,0.49,661
2026-06-22,0.49,0.49,0.49,0.49,0
2026-06-23,0.49,0.49,0.49,0.49,0
2026-06-24,0.49,0.49,0.49,0.49,0
2026-06-25,0.49,0.49,0.49,0.49,0
2026-06-28,0.49,0.49,0.49,0.49,0
2026-06-29,0.49,0.49,0.49,0.49,0
2026-06-30,0.45,0.53,0.45,0.53,500
2026-07-01,0.53,0.53,0.53,0.53,0
2026-07-02,0.53,0.53,0.53,0.53,0
2026-07-05,0.53,0.53,0.53,0.53,0
2026-07-06,0.53,0.53,0.53,0.53,0
2026-07-07,0.53,0.53,0.53,0.53,0
2026-07-08,0.53,0.53,0.53,0.53,0
2026-07-09,0.53,0.53,0.53,0.53,0
2026-07-12,0.5,0.5,0.48,0.48,500
2026-07-13,0.48,0.48,0.48,0.48,0
2026-07-14,0.48,0.48,0.48,0.48,0
2026-07-15,0.48,0.48,0.48,0.48,0
2026-07-16,0.48,0.48,0.48,0.48,0
