Date,Open,High,Low,Close,Volume
2026-04-20,0.225,0.227,0.223,0.225,750044
2026-04-21,0.225,0.227,0.225,0.225,690858
2026-04-22,0.226,0.226,0.225,0.225,270869
2026-04-23,0.226,0.226,0.225,0.225,466608
2026-04-26,0.226,0.227,0.224,0.224,572702
2026-04-27,0.224,0.225,0.224,0.224,590942
2026-04-28,0.236,0.24,0.228,0.231,1640209
2026-04-29,0.234,0.245,0.234,0.241,1553543
2026-04-30,0.241,0.244,0.24,0.24,1060797
2026-05-03,0.241,0.253,0.24,0.25,2508259
2026-05-04,0.251,0.267,0.251,0.263,1297551
2026-05-05,0.264,0.266,0.258,0.258,842738
2026-05-06,0.261,0.264,0.258,0.258,941350
2026-05-07,0.258,0.264,0.258,0.263,577290
2026-05-10,0.264,0.264,0.261,0.263,77128
2026-05-11,0.264,0.266,0.263,0.265,657598
2026-05-12,0.265,0.266,0.264,0.265,1053612
2026-05-13,0.263,0.268,0.26,0.26,1056793
2026-05-14,0.258,0.261,0.254,0.257,508143
2026-05-17,0.257,0.26,0.25,0.25,770121
2026-05-18,0.25,0.25,0.24,0.245,411043
2026-05-19,0.249,0.25,0.238,0.238,256538
2026-05-20,0.236,0.236,0.228,0.228,751283
2026-05-21,0.235,0.241,0.235,0.237,1201560
2026-05-24,0.24,0.244,0.24,0.24,368914
2026-05-25,0.244,0.248,0.242,0.248,752736
2026-05-31,0.249,0.255,0.248,0.248,763993
2026-06-01,0.248,0.257,0.248,0.255,1140138
2026-06-02,0.258,0.266,0.257,0.26,1176671
2026-06-03,0.258,0.26,0.256,0.257,357786
2026-06-04,0.256,0.258,0.255,0.255,250031
2026-06-07,0.255,0.255,0.249,0.25,236556
2026-06-08,0.25,0.253,0.245,0.25,619645
2026-06-09,0.25,0.252,0.25,0.251,206125
2026-06-10,0.251,0.255,0.251,0.255,249039
2026-06-11,0.258,0.266,0.258,0.261,782751
2026-06-14,0.266,0.266,0.262,0.262,126000
2026-06-15,0.267,0.267,0.262,0.262,20508
2026-06-16,0.263,0.263,0.26,0.262,163100
2026-06-17,0.26,0.262,0.26,0.262,183110
2026-06-21,0.26,0.26,0.255,0.258,221070
2026-06-22,0.259,0.259,0.255,0.258,140464
2026-06-23,0.256,0.26,0.256,0.259,275193
2026-06-24,0.258,0.259,0.257,0.257,103100
2026-06-25,0.257,0.26,0.255,0.257,409373
2026-06-28,0.26,0.26,0.258,0.258,10842
2026-06-29,0.258,0.26,0.258,0.258,20272
2026-06-30,0.257,0.259,0.254,0.255,695900
2026-07-01,0.26,0.267,0.256,0.26,383654
2026-07-02,0.26,0.26,0.258,0.258,41000
2026-07-05,0.259,0.26,0.258,0.259,39365
2026-07-06,0.258,0.261,0.257,0.261,357097
2026-07-07,0.258,0.263,0.255,0.261,1525761
2026-07-08,0.26,0.265,0.256,0.26,224725
2026-07-09,0.258,0.263,0.258,0.258,196579
2026-07-12,0.258,0.265,0.256,0.256,236912
2026-07-13,0.257,0.258,0.256,0.257,211535
2026-07-14,0.256,0.26,0.254,0.256,325270
2026-07-15,0.255,0.256,0.254,0.254,140420
2026-07-16,0.256,0.265,0.256,0.256,321868
2026-07-19,0.255,0.256,0.255,0.255,74621
2026-07-20,0.255,0.255,0.253,0.253,619470
2026-07-21,0.253,0.254,0.251,0.252,336230
2026-07-22,0.255,0.255,0.254,0.255,6000
