Date,Open,High,Low,Close,Volume
2026-06-01,0.319,0.319,0.319,0.319,0
2026-06-02,0.312,0.312,0.3,0.3,181440
2026-06-03,0.301,0.301,0.3,0.301,74714
2026-06-04,0.309,0.309,0.298,0.303,53145
2026-06-07,0.298,0.303,0.295,0.3,82155
2026-06-08,0.296,0.3,0.295,0.3,47484
2026-06-09,0.309,0.309,0.3,0.3,31178
2026-06-10,0.298,0.3,0.298,0.3,28399
2026-06-11,0.3,0.31,0.3,0.3,189885
2026-06-14,0.3,0.3,0.29,0.295,451795
2026-06-15,0.295,0.295,0.291,0.292,129100
2026-06-16,0.291,0.291,0.29,0.291,60163
2026-06-17,0.291,0.291,0.288,0.288,1230
2026-06-21,0.298,0.298,0.288,0.288,168954
2026-06-22,0.292,0.292,0.288,0.288,99798
2026-06-23,0.288,0.288,0.288,0.288,1540
2026-06-24,0.286,0.293,0.286,0.293,26500
2026-06-25,0.298,0.298,0.288,0.298,68730
2026-06-28,0.3,0.3,0.299,0.299,9005
2026-06-29,0.29,0.298,0.29,0.298,100415
2026-06-30,0.296,0.296,0.292,0.292,66988
2026-07-01,0.296,0.296,0.292,0.295,34311
2026-07-02,0.299,0.299,0.29,0.295,3955
2026-07-05,0.292,0.294,0.292,0.294,10350
2026-07-06,0.294,0.295,0.294,0.295,12010
2026-07-07,0.295,0.295,0.29,0.295,21050
2026-07-08,0.294,0.3,0.294,0.299,87509
2026-07-09,0.295,0.299,0.295,0.295,111271
2026-07-12,0.295,0.295,0.295,0.295,10000
2026-07-13,0.288,0.296,0.288,0.296,8785
2026-07-14,0.296,0.296,0.296,0.296,3000
2026-07-15,0.291,0.294,0.29,0.291,72424
2026-07-16,0.287,0.288,0.277,0.277,568464
