"Date","Price","Open","High","Low","Vol.","Change %"
"11/16/2025","0.158","0.160","0.161","0.157","23.21M","-2.47%"
"11/13/2025","0.162","0.162","0.163","0.161","32.52M","0.00%"
"11/12/2025","0.162","0.161","0.163","0.160","27.38M","1.25%"
"11/11/2025","0.160","0.160","0.163","0.159","62.54M","-0.62%"
"11/10/2025","0.161","0.157","0.163","0.157","55.11M","3.21%"
"11/09/2025","0.156","0.152","0.157","0.151","34.68M","1.96%"
"11/06/2025","0.153","0.154","0.154","0.152","19.59M","-1.29%"
"11/05/2025","0.155","0.156","0.156","0.153","20.53M","-1.27%"
"11/04/2025","0.157","0.162","0.162","0.156","21.72M","-3.09%"
"11/03/2025","0.162","0.163","0.164","0.161","28.38M","-0.61%"
"11/02/2025","0.163","0.161","0.163","0.159","92.37M","1.88%"
"10/30/2025","0.160","0.161","0.162","0.160","28.35M","0.00%"
"10/29/2025","0.160","0.161","0.162","0.159","63.71M","0.00%"
"10/28/2025","0.160","0.158","0.161","0.157","100.91M","1.27%"
"10/27/2025","0.158","0.156","0.158","0.155","32.02M","2.60%"
"10/26/2025","0.154","0.154","0.156","0.154","48.48M","0.00%"
"10/23/2025","0.154","0.157","0.157","0.152","31.21M","-1.91%"
"10/22/2025","0.157","0.160","0.160","0.155","67.58M","-1.87%"
"10/21/2025","0.160","0.158","0.160","0.157","76.83M","1.91%"
"10/20/2025","0.157","0.155","0.158","0.153","134.18M","1.95%"
"10/19/2025","0.154","0.153","0.155","0.152","139.74M","1.32%"
"10/16/2025","0.152","0.153","0.154","0.152","71.15M","0.00%"
"10/15/2025","0.152","0.153","0.153","0.151","96.08M","-0.65%"
"10/14/2025","0.153","0.147","0.153","0.147","107.04M","3.38%"
"10/13/2025","0.148","0.147","0.148","0.146","42.64M","0.00%"
"10/12/2025","0.148","0.147","0.148","0.146","25.90M","-0.67%"
"10/09/2025","0.149","0.148","0.149","0.147","42.84M","0.68%"
"10/08/2025","0.148","0.148","0.149","0.147","29.83M","0.68%"
"10/07/2025","0.147","0.148","0.150","0.147","57.71M","-0.68%"
"10/06/2025","0.148","0.150","0.150","0.147","45.28M","-1.33%"
"10/05/2025","0.150","0.148","0.150","0.148","43.83M","1.35%"
"10/02/2025","0.148","0.147","0.150","0.147","85.16M","0.68%"
"10/01/2025","0.147","0.146","0.148","0.145","75.52M","0.68%"
"09/30/2025","0.146","0.148","0.148","0.145","31.54M","-0.68%"
"09/29/2025","0.147","0.146","0.148","0.145","30.24M","0.68%"
"09/28/2025","0.146","0.146","0.146","0.144","33.00M","0.00%"
"09/25/2025","0.146","0.146","0.146","0.145","14.57M","0.00%"
"09/24/2025","0.146","0.146","0.146","0.144","11.52M","0.69%"
"09/23/2025","0.145","0.148","0.148","0.145","18.93M","-2.03%"
"09/22/2025","0.148","0.146","0.148","0.145","57.79M","1.37%"
"09/21/2025","0.146","0.147","0.147","0.144","29.09M","-0.68%"
"09/18/2025","0.147","0.146","0.147","0.145","29.18M","0.68%"
"09/17/2025","0.146","0.147","0.147","0.145","14.80M","-0.68%"
"09/16/2025","0.147","0.145","0.147","0.145","25.21M","2.08%"
"09/15/2025","0.144","0.145","0.145","0.144","18.83M","-0.69%"
"09/14/2025","0.145","0.143","0.146","0.143","14.89M","1.40%"
"09/11/2025","0.143","0.143","0.145","0.143","30.28M","0.00%"
"09/10/2025","0.143","0.144","0.144","0.142","12.41M","0.00%"
"09/09/2025","0.143","0.144","0.145","0.143","14.32M","0.70%"
"09/08/2025","0.142","0.145","0.146","0.142","25.90M","-2.07%"
"09/04/2025","0.145","0.146","0.146","0.144","18.25M","0.00%"
"09/03/2025","0.145","0.146","0.146","0.144","13.85M","0.00%"
"09/02/2025","0.145","0.145","0.146","0.144","13.31M","0.00%"
"09/01/2025","0.145","0.146","0.147","0.144","21.80M","0.00%"
"08/31/2025","0.145","0.147","0.147","0.145","8.50M","-1.36%"
"08/28/2025","0.147","0.146","0.147","0.145","17.87M","0.68%"
"08/27/2025","0.146","0.146","0.148","0.145","34.41M","-0.68%"
"08/26/2025","0.147","0.146","0.148","0.144","46.35M","0.68%"
"08/25/2025","0.146","0.147","0.148","0.146","46.13M","-0.68%"
"08/24/2025","0.147","0.143","0.147","0.143","77.06M","2.08%"
"08/21/2025","0.144","0.142","0.144","0.142","52.62M","1.41%"
"08/20/2025","0.142","0.142","0.142","0.141","43.68M","0.00%"
"08/19/2025","0.142","0.142","0.142","0.141","40.93M","0.00%"
"08/18/2025","0.142","0.139","0.142","0.139","68.95M","2.16%"
"08/17/2025","0.139","0.138","0.140","0.138","20.90M","0.72%"
"08/14/2025","0.138","0.138","0.139","0.135","28.46M","0.00%"
"08/13/2025","0.138","0.138","0.139","0.136","23.25M","0.00%"
"08/12/2025","0.138","0.139","0.140","0.138","25.17M","-0.72%"
"08/11/2025","0.139","0.139","0.140","0.137","24.52M","0.00%"
"08/10/2025","0.139","0.140","0.141","0.138","34.15M","-1.42%"
"08/07/2025","0.141","0.141","0.141","0.140","10.14M","0.71%"
"08/06/2025","0.140","0.139","0.141","0.139","13.21M","0.00%"
"08/05/2025","0.140","0.140","0.141","0.139","18.38M","-0.71%"
"08/04/2025","0.141","0.140","0.142","0.140","46.76M","0.71%"
"08/03/2025","0.140","0.141","0.142","0.140","31.84M","-1.41%"
"07/31/2025","0.142","0.141","0.143","0.140","34.37M","0.00%"
"07/30/2025","0.142","0.142","0.143","0.140","32.26M","0.00%"
"07/29/2025","0.142","0.138","0.142","0.138","77.60M","2.16%"
"07/28/2025","0.139","0.139","0.139","0.138","15.90M","0.00%"
"07/27/2025","0.139","0.138","0.139","0.138","18.70M","0.00%"
"07/24/2025","0.139","0.138","0.139","0.138","10.12M","0.72%"
"07/23/2025","0.138","0.138","0.139","0.137","33.35M","-0.72%"
"07/22/2025","0.139","0.138","0.139","0.138","11.32M","0.00%"
"07/21/2025","0.139","0.138","0.139","0.137","11.12M","0.72%"
"07/20/2025","0.138","0.138","0.139","0.137","26.46M","0.00%"
"07/17/2025","0.138","0.137","0.138","0.136","6.37M","1.47%"
"07/16/2025","0.136","0.137","0.139","0.136","11.36M","-1.45%"
"07/15/2025","0.138","0.138","0.139","0.136","5.94M","-1.43%"
"07/14/2025","0.140","0.138","0.140","0.137","10.24M","0.72%"
"07/13/2025","0.139","0.138","0.139","0.137","3.40M","0.00%"
"07/10/2025","0.139","0.138","0.139","0.138","2.15M","0.72%"
"07/09/2025","0.138","0.138","0.139","0.137","4.06M","0.00%"
"07/08/2025","0.138","0.138","0.139","0.137","4.20M","-0.72%"
"07/07/2025","0.139","0.139","0.139","0.138","3.23M","0.00%"
"07/06/2025","0.139","0.138","0.139","0.138","3.16M","-0.71%"
"07/03/2025","0.140","0.139","0.140","0.138","3.59M","0.72%"
"07/02/2025","0.139","0.138","0.140","0.137","6.72M","0.72%"
"07/01/2025","0.138","0.141","0.141","0.137","12.18M","-2.13%"
"06/30/2025","0.141","0.139","0.141","0.139","15.06M","1.44%"
"06/26/2025","0.139","0.139","0.139","0.137","15.09M","-0.71%"
"06/25/2025","0.140","0.140","0.140","0.139","8.61M","-1.41%"
"06/24/2025","0.142","0.141","0.142","0.139","11.23M","0.00%"
"06/23/2025","0.142","0.141","0.142","0.140","8.76M","0.00%"
"06/22/2025","0.142","0.138","0.142","0.138","13.75M","1.43%"
"06/19/2025","0.140","0.139","0.140","0.138","4.26M","0.00%"
"06/18/2025","0.140","0.140","0.140","0.139","4.83M","0.00%"
"06/17/2025","0.140","0.140","0.140","0.138","7.02M","0.00%"
"06/16/2025","0.140","0.138","0.140","0.137","5.70M","0.00%"
"06/15/2025","0.140","0.138","0.140","0.136","8.17M","0.00%"
"06/12/2025","0.140","0.139","0.140","0.138","20.97M","0.00%"
"06/11/2025","0.140","0.138","0.140","0.138","9.07M","0.00%"
"06/10/2025","0.140","0.140","0.140","0.139","2.85M","0.00%"
"06/04/2025","0.140","0.140","0.141","0.139","3.59M","-0.71%"
"06/03/2025","0.141","0.141","0.142","0.140","8.47M","0.00%"
"06/02/2025","0.141","0.141","0.141","0.141","8.86M","0.00%"
"06/01/2025","0.141","0.141","0.142","0.140","14.83M","0.00%"
"05/29/2025","0.141","0.141","0.142","0.141","30.28M","0.00%"
"05/28/2025","0.141","0.141","0.142","0.141","5.99M","0.00%"
"05/27/2025","0.141","0.141","0.142","0.140","6.95M","-0.70%"
"05/26/2025","0.142","0.141","0.143","0.139","7.18M","0.71%"
"05/25/2025","0.141","0.139","0.141","0.139","5.64M","0.71%"
"05/22/2025","0.140","0.137","0.140","0.136","10.12M","2.19%"
"05/21/2025","0.137","0.135","0.137","0.135","4.81M","1.48%"
"05/20/2025","0.135","0.134","0.135","0.134","5.67M","0.00%"
"05/19/2025","0.135","0.133","0.135","0.133","3.41M","0.75%"
"05/18/2025","0.134","0.133","0.134","0.132","2.99M","0.00%"
"05/15/2025","0.134","0.133","0.134","0.132","2.38M","0.00%"
"05/14/2025","0.134","0.133","0.134","0.132","5.43M","2.29%"
"05/13/2025","0.131","0.133","0.133","0.131","2.79M","-2.24%"
"05/12/2025","0.134","0.132","0.135","0.132","8.87M","1.52%"
"05/11/2025","0.132","0.132","0.132","0.132","2.19M","0.00%"
"05/08/2025","0.132","0.132","0.132","0.132","3.11M","-0.75%"
"05/07/2025","0.133","0.132","0.133","0.131","3.96M","0.76%"
"05/06/2025","0.132","0.131","0.132","0.131","3.38M","0.00%"
"05/05/2025","0.132","0.132","0.132","0.131","7.81M","-0.75%"
"05/04/2025","0.133","0.132","0.133","0.132","2.62M","0.76%"
"05/01/2025","0.132","0.131","0.132","0.131","2.44M","0.76%"
"04/30/2025","0.131","0.131","0.132","0.131","8.14M","-0.76%"
"04/29/2025","0.132","0.131","0.132","0.131","2.39M","0.00%"
"04/28/2025","0.132","0.130","0.133","0.130","9.16M","1.54%"
"04/27/2025","0.130","0.129","0.130","0.128","32.77M","0.00%"
"04/24/2025","0.130","0.130","0.130","0.129","1.45M","0.00%"
"04/23/2025","0.130","0.130","0.130","0.129","1.03M","0.00%"
"04/22/2025","0.130","0.132","0.132","0.130","5.52M","-1.52%"
"04/21/2025","0.132","0.130","0.132","0.130","2.14M","0.76%"
"04/20/2025","0.131","0.131","0.131","0.130","4.21M","-0.76%"
"04/17/2025","0.132","0.131","0.132","0.131","3.44M","0.00%"
"04/16/2025","0.132","0.130","0.132","0.130","4.10M","1.54%"
"04/15/2025","0.130","0.130","0.130","0.129","38.21M","-2.26%"
"04/14/2025","0.133","0.133","0.133","0.133","3.85M","0.00%"
"04/13/2025","0.133","0.132","0.134","0.131","4.42M","1.53%"
"04/10/2025","0.131","0.132","0.132","0.130","6.14M","0.00%"
"04/09/2025","0.131","0.130","0.132","0.130","11.71M","0.00%"
"04/08/2025","0.131","0.127","0.131","0.127","4.60M","3.97%"
"04/07/2025","0.126","0.127","0.127","0.125","3.58M","-1.56%"
"04/06/2025","0.128","0.126","0.129","0.123","4.86M","-1.54%"
"03/27/2025","0.130","0.127","0.130","0.127","3.29M","-4.41%"
"03/26/2025","0.136","0.135","0.136","0.134","3.86M","1.49%"
"03/25/2025","0.134","0.131","0.135","0.131","3.78M","3.08%"
"03/24/2025","0.130","0.127","0.130","0.127","4.15M","2.36%"
"03/23/2025","0.127","0.129","0.130","0.127","2.17M","-1.55%"
"03/20/2025","0.129","0.125","0.129","0.125","1.94M","3.20%"
"03/19/2025","0.125","0.122","0.125","0.120","25.47M","2.46%"
"03/18/2025","0.122","0.123","0.123","0.122","936.26K","-0.81%"
"03/17/2025","0.123","0.123","0.123","0.121","44.36M","0.00%"
"03/16/2025","0.123","0.124","0.124","0.123","2.83M","-0.81%"
"03/13/2025","0.124","0.125","0.125","0.122","1.98M","-0.80%"
"03/12/2025","0.125","0.126","0.126","0.124","9.07M","-0.79%"
"03/11/2025","0.126","0.127","0.127","0.126","1.28M","-0.79%"
"03/10/2025","0.127","0.127","0.127","0.126","108.66K","0.00%"
"03/09/2025","0.127","0.127","0.127","0.127","479.53K","0.00%"
"03/06/2025","0.127","0.130","0.130","0.126","2.57M","-2.31%"
"03/05/2025","0.130","0.130","0.130","0.130","1.78M","-0.76%"
"03/04/2025","0.131","0.132","0.132","0.130","1.39M","-1.50%"
"03/03/2025","0.133","0.135","0.136","0.133","2.80M","-2.21%"
"03/02/2025","0.136","0.135","0.137","0.135","112.25K","0.74%"
"02/27/2025","0.135","0.130","0.135","0.130","1.51M","3.85%"
"02/26/2025","0.130","0.130","0.130","0.130","1.88M","0.00%"
"02/25/2025","0.130","0.131","0.131","0.130","1.78M","0.00%"
"02/24/2025","0.130","0.130","0.131","0.130","166.42K","-0.76%"
"02/23/2025","0.131","0.131","0.131","0.130","713.57K","0.00%"
"02/20/2025","0.131","0.132","0.132","0.130","1.76M","-0.76%"
"02/19/2025","0.132","0.133","0.133","0.132","771.50K","-0.75%"
"02/18/2025","0.133","0.134","0.134","0.133","806.31K","-0.75%"
