"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2026","0.289","0.272","0.289","0.271","20.73K","0.00%"
"02/26/2026","0.289","0.292","0.292","0.285","404.52K","-1.70%"
"02/25/2026","0.294","0.288","0.294","0.288","92.74K","1.38%"
"02/24/2026","0.290","0.285","0.292","0.285","152.36K","1.75%"
"02/23/2026","0.285","0.288","0.291","0.285","427.88K","-1.72%"
"02/22/2026","0.290","0.285","0.293","0.285","256.35K","-1.36%"
"02/19/2026","0.294","0.276","0.294","0.276","44.00K","-0.34%"
"02/18/2026","0.295","0.293","0.295","0.291","1.78M","0.00%"
"02/17/2026","0.295","0.292","0.295","0.292","575.00K","0.68%"
"02/16/2026","0.293","0.294","0.294","0.292","306.00K","-0.34%"
"02/15/2026","0.294","0.285","0.294","0.285","35.75K","-0.34%"
"02/12/2026","0.295","0.280","0.300","0.280","562.58K","5.36%"
"02/11/2026","0.280","0.274","0.280","0.274","72.34K","0.00%"
"02/10/2026","0.280","0.269","0.280","0.269","467.55K","3.70%"
"02/09/2026","0.270","0.249","0.270","0.249","1.14M","8.43%"
"02/08/2026","0.249","0.235","0.249","0.235","609.74K","5.96%"
"02/05/2026","0.235","0.235","0.235","0.235","","0.00%"
"02/04/2026","0.235","0.230","0.235","0.230","778.29K","0.86%"
"02/03/2026","0.233","0.230","0.233","0.228","201.80K","2.64%"
"02/02/2026","0.227","0.227","0.227","0.227","14.00K","0.44%"
"02/01/2026","0.226","0.230","0.230","0.226","397.44K","-0.44%"
"01/29/2026","0.227","0.228","0.228","0.227","278.00K","-0.44%"
"01/28/2026","0.228","0.230","0.230","0.228","197.46K","-0.87%"
"01/27/2026","0.230","0.228","0.233","0.228","317.10K","0.88%"
"01/26/2026","0.228","0.228","0.228","0.228","","0.00%"
"01/25/2026","0.228","0.230","0.230","0.228","129.47K","-1.72%"
"01/22/2026","0.232","0.234","0.234","0.231","1.68M","-1.28%"
"01/21/2026","0.235","0.230","0.235","0.230","160.00K","0.00%"
"01/20/2026","0.235","0.230","0.235","0.230","220.38K","2.17%"
"01/19/2026","0.230","0.238","0.238","0.228","450.00K","-1.29%"
"01/14/2026","0.233","0.234","0.235","0.230","2.12M","-0.85%"
"01/13/2026","0.235","0.235","0.235","0.235","","0.00%"
"01/12/2026","0.235","0.227","0.235","0.227","385.13K","4.44%"
"01/11/2026","0.225","0.223","0.225","0.223","171.75K","1.35%"
"01/08/2026","0.222","0.220","0.228","0.220","872.69K","-0.89%"
"01/07/2026","0.224","0.210","0.224","0.210","2.32M","6.67%"
"01/06/2026","0.210","0.213","0.213","0.210","267.44K","-1.41%"
"01/05/2026","0.213","0.212","0.214","0.210","754.24K","0.47%"
"01/04/2026","0.212","0.212","0.212","0.212","","0.00%"
"01/01/2026","0.212","0.213","0.213","0.212","36.59K","-0.93%"
"12/31/2025","0.214","0.214","0.214","0.210","389.60K","3.38%"
"12/30/2025","0.207","0.207","0.207","0.207","306.21K","0.49%"
"12/29/2025","0.206","0.206","0.206","0.206","150.00K","0.00%"
"12/28/2025","0.206","0.206","0.206","0.206","526.71K","-0.48%"
"12/25/2025","0.207","0.209","0.209","0.206","246.50K","0.00%"
"12/24/2025","0.207","0.209","0.209","0.206","284.51K","-0.48%"
"12/23/2025","0.208","0.210","0.210","0.208","160.10K","0.48%"
"12/22/2025","0.207","0.210","0.210","0.207","437.22K","-1.90%"
"12/21/2025","0.211","0.213","0.213","0.210","530.32K","-1.40%"
"12/18/2025","0.214","0.209","0.215","0.209","682.18K","2.39%"
"12/17/2025","0.209","0.209","0.209","0.207","41.25K","0.00%"
"12/16/2025","0.209","0.206","0.209","0.200","131.73K","0.00%"
"12/15/2025","0.209","0.208","0.209","0.208","51.00K","0.00%"
"12/14/2025","0.209","0.210","0.210","0.209","145.50K","0.00%"
"12/11/2025","0.209","0.210","0.210","0.209","27.65K","-0.48%"
"12/10/2025","0.210","0.211","0.211","0.207","181.02K","0.00%"
"12/09/2025","0.210","0.211","0.211","0.210","21.08K","0.00%"
"12/08/2025","0.210","0.213","0.213","0.210","77.95K","-1.41%"
"12/07/2025","0.213","0.213","0.214","0.210","888.13K","2.90%"
"12/04/2025","0.207","0.210","0.210","0.207","927.59K","-1.43%"
"12/03/2025","0.210","0.209","0.210","0.205","505.26K","1.45%"
"12/02/2025","0.207","0.213","0.213","0.205","2.08M","-0.96%"
"12/01/2025","0.209","0.198","0.214","0.198","7.57M","6.63%"
"11/30/2025","0.196","0.186","0.197","0.185","2.77M","8.29%"
"11/25/2025","0.181","0.167","0.181","0.167","32.05M","9.70%"
"11/24/2025","0.165","0.165","0.166","0.165","101.75K","0.00%"
"11/23/2025","0.165","0.165","0.165","0.165","","0.00%"
"11/20/2025","0.165","0.165","0.166","0.165","66.48K","0.00%"
"11/19/2025","0.165","0.165","0.165","0.165","","0.00%"
"11/18/2025","0.165","0.170","0.170","0.165","153.75K","0.00%"
"11/17/2025","0.165","0.158","0.170","0.158","746.03K","4.43%"
"11/16/2025","0.158","0.158","0.158","0.158","1.50K","0.00%"
"11/13/2025","0.158","0.157","0.158","0.157","16.42K","3.95%"
"11/12/2025","0.152","0.153","0.153","0.152","2.92K","0.00%"
"11/11/2025","0.152","0.152","0.152","0.152","7.48K","1.33%"
"11/10/2025","0.150","0.151","0.151","0.150","13.00K","1.35%"
"11/09/2025","0.148","0.148","0.148","0.148","2.22K","-5.13%"
"11/06/2025","0.156","0.160","0.160","0.155","20.26K","-5.45%"
"11/05/2025","0.165","0.166","0.166","0.165","1.77K","0.00%"
"11/04/2025","0.165","0.166","0.166","0.165","80.22K","-2.94%"
"11/03/2025","0.170","0.170","0.170","0.170","171.50K","0.00%"
"11/02/2025","0.170","0.174","0.174","0.170","55.63K","-2.86%"
"10/30/2025","0.175","0.175","0.175","0.175","0.56K","1.16%"
"10/29/2025","0.173","0.173","0.173","0.173","3.71K","-1.14%"
"10/28/2025","0.175","0.178","0.178","0.175","66.89K","-1.69%"
"10/27/2025","0.178","0.178","0.178","0.178","27.54K","0.00%"
"10/26/2025","0.178","0.178","0.178","0.178","11.95K","1.14%"
"10/23/2025","0.176","0.176","0.176","0.176","0.48K","1.73%"
"10/22/2025","0.173","0.173","0.173","0.173","","0.00%"
"10/21/2025","0.173","0.173","0.174","0.173","42.43K","0.00%"
"10/20/2025","0.173","0.173","0.173","0.173","","0.00%"
"10/19/2025","0.173","0.173","0.173","0.173","67.20K","0.00%"
"10/16/2025","0.173","0.165","0.173","0.165","111.73K","9.49%"
"10/15/2025","0.158","0.158","0.158","0.158","","0.00%"
"10/14/2025","0.158","0.158","0.158","0.158","","0.00%"
"10/13/2025","0.158","0.158","0.158","0.158","","0.00%"
"10/12/2025","0.158","0.168","0.168","0.158","53.03K","-9.71%"
"10/09/2025","0.175","0.175","0.175","0.175","","0.00%"
"10/08/2025","0.175","0.175","0.175","0.175","0.10K","2.94%"
"10/07/2025","0.170","0.170","0.170","0.170","","0.00%"
"10/06/2025","0.170","0.170","0.170","0.170","","0.00%"
"10/05/2025","0.170","0.170","0.170","0.170","","0.00%"
"10/02/2025","0.170","0.170","0.170","0.170","","0.00%"
"10/01/2025","0.170","0.170","0.170","0.170","","0.00%"
"09/30/2025","0.170","0.170","0.170","0.170","7.60K","0.00%"
"09/29/2025","0.170","0.170","0.170","0.170","","0.00%"
"09/28/2025","0.170","0.170","0.170","0.170","","0.00%"
"09/25/2025","0.170","0.170","0.170","0.170","","0.00%"
"09/24/2025","0.170","0.170","0.170","0.170","","0.00%"
"09/23/2025","0.170","0.170","0.170","0.170","","0.00%"
"09/22/2025","0.170","0.170","0.170","0.170","3.00K","0.00%"
"09/21/2025","0.170","0.170","0.170","0.170","","0.00%"
"09/18/2025","0.170","0.170","0.170","0.170","4.64K","1.80%"
"09/17/2025","0.167","0.167","0.167","0.167","","0.00%"
"09/16/2025","0.167","0.166","0.167","0.166","19.00K","0.00%"
"09/15/2025","0.167","0.167","0.167","0.167","","0.00%"
"09/14/2025","0.167","0.167","0.167","0.167","","0.00%"
